purl,id,ecosystem,cve,cpe
pkg:pypi/tensorflow-gpu,PYSEC-2020-337,pypi,CVE-2020-26271,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2020-338,pypi,CVE-2020-5215,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-638,pypi,CVE-2021-29512,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-639,pypi,CVE-2021-29513,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-640,pypi,CVE-2021-29514,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-641,pypi,CVE-2021-29515,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-642,pypi,CVE-2021-29516,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-643,pypi,CVE-2021-29517,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-644,pypi,CVE-2021-29518,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-645,pypi,CVE-2021-29519,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-646,pypi,CVE-2021-29520,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-647,pypi,CVE-2021-29521,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-648,pypi,CVE-2021-29522,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-649,pypi,CVE-2021-29523,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-650,pypi,CVE-2021-29524,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-651,pypi,CVE-2021-29525,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-652,pypi,CVE-2021-29526,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-653,pypi,CVE-2021-29527,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-654,pypi,CVE-2021-29528,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-655,pypi,CVE-2021-29529,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-656,pypi,CVE-2021-29530,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-657,pypi,CVE-2021-29531,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-658,pypi,CVE-2021-29532,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-659,pypi,CVE-2021-29533,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-660,pypi,CVE-2021-29534,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-661,pypi,CVE-2021-29535,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-662,pypi,CVE-2021-29536,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-663,pypi,CVE-2021-29537,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-664,pypi,CVE-2021-29538,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-665,pypi,CVE-2021-29539,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-666,pypi,CVE-2021-29540,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-667,pypi,CVE-2021-29541,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-668,pypi,CVE-2021-29542,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-669,pypi,CVE-2021-29543,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-670,pypi,CVE-2021-29544,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-671,pypi,CVE-2021-29545,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-672,pypi,CVE-2021-29546,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-673,pypi,CVE-2021-29547,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-674,pypi,CVE-2021-29548,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-675,pypi,CVE-2021-29549,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-676,pypi,CVE-2021-29550,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-677,pypi,CVE-2021-29551,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-678,pypi,CVE-2021-29552,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-679,pypi,CVE-2021-29553,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-680,pypi,CVE-2021-29554,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-681,pypi,CVE-2021-29555,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-682,pypi,CVE-2021-29556,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-683,pypi,CVE-2021-29557,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-684,pypi,CVE-2021-29558,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-685,pypi,CVE-2021-29559,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-686,pypi,CVE-2021-29560,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-687,pypi,CVE-2021-29561,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-688,pypi,CVE-2021-29562,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-689,pypi,CVE-2021-29563,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-690,pypi,CVE-2021-29564,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-691,pypi,CVE-2021-29565,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-692,pypi,CVE-2021-29566,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-693,pypi,CVE-2021-29567,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-694,pypi,CVE-2021-29568,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-695,pypi,CVE-2021-29569,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-696,pypi,CVE-2021-29570,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-697,pypi,CVE-2021-29571,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-698,pypi,CVE-2021-29572,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-699,pypi,CVE-2021-29573,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-700,pypi,CVE-2021-29574,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-701,pypi,CVE-2021-29575,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-702,pypi,CVE-2021-29576,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-703,pypi,CVE-2021-29577,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-704,pypi,CVE-2021-29578,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-705,pypi,CVE-2021-29579,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-706,pypi,CVE-2021-29580,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-707,pypi,CVE-2021-29581,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-708,pypi,CVE-2021-29582,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-709,pypi,CVE-2021-29583,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-710,pypi,CVE-2021-29584,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-711,pypi,CVE-2021-29585,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-712,pypi,CVE-2021-29586,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-713,pypi,CVE-2021-29587,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-714,pypi,CVE-2021-29588,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-715,pypi,CVE-2021-29589,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-716,pypi,CVE-2021-29590,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-717,pypi,CVE-2021-29591,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-718,pypi,CVE-2021-29592,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-719,pypi,CVE-2021-29593,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-720,pypi,CVE-2021-29594,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-721,pypi,CVE-2021-29595,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-722,pypi,CVE-2021-29596,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-723,pypi,CVE-2021-29597,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-724,pypi,CVE-2021-29598,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-725,pypi,CVE-2021-29599,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-726,pypi,CVE-2021-29600,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-727,pypi,CVE-2021-29601,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-728,pypi,CVE-2021-29602,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-729,pypi,CVE-2021-29603,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-730,pypi,CVE-2021-29604,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-731,pypi,CVE-2021-29605,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-732,pypi,CVE-2021-29606,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-733,pypi,CVE-2021-29607,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-734,pypi,CVE-2021-29608,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-735,pypi,CVE-2021-29609,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-736,pypi,CVE-2021-29610,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-737,pypi,CVE-2021-29611,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-738,pypi,CVE-2021-29612,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-739,pypi,CVE-2021-29613,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-740,pypi,CVE-2021-29614,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-741,pypi,CVE-2021-29615,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-742,pypi,CVE-2021-29616,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-743,pypi,CVE-2021-29617,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-744,pypi,CVE-2021-29618,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-745,pypi,CVE-2021-29619,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-746,pypi,CVE-2021-37635,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-746,pypi,CVE-2021-37635,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-746,pypi,CVE-2021-37635,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-746,pypi,CVE-2021-37635,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-746,pypi,CVE-2021-37635,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-747,pypi,CVE-2021-37636,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-747,pypi,CVE-2021-37636,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-747,pypi,CVE-2021-37636,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-747,pypi,CVE-2021-37636,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-747,pypi,CVE-2021-37636,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-748,pypi,CVE-2021-37637,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-748,pypi,CVE-2021-37637,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-748,pypi,CVE-2021-37637,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-748,pypi,CVE-2021-37637,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-748,pypi,CVE-2021-37637,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-749,pypi,CVE-2021-37638,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-749,pypi,CVE-2021-37638,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-749,pypi,CVE-2021-37638,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-749,pypi,CVE-2021-37638,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-749,pypi,CVE-2021-37638,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-750,pypi,CVE-2021-37639,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-750,pypi,CVE-2021-37639,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-750,pypi,CVE-2021-37639,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-750,pypi,CVE-2021-37639,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-750,pypi,CVE-2021-37639,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-751,pypi,CVE-2021-37640,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-751,pypi,CVE-2021-37640,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-751,pypi,CVE-2021-37640,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-751,pypi,CVE-2021-37640,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-751,pypi,CVE-2021-37640,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-752,pypi,CVE-2021-37641,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-752,pypi,CVE-2021-37641,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-752,pypi,CVE-2021-37641,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-752,pypi,CVE-2021-37641,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-752,pypi,CVE-2021-37641,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-753,pypi,CVE-2021-37642,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-753,pypi,CVE-2021-37642,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-753,pypi,CVE-2021-37642,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-753,pypi,CVE-2021-37642,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-753,pypi,CVE-2021-37642,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-754,pypi,CVE-2021-37643,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-754,pypi,CVE-2021-37643,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-754,pypi,CVE-2021-37643,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-754,pypi,CVE-2021-37643,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-754,pypi,CVE-2021-37643,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-755,pypi,CVE-2021-37644,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-755,pypi,CVE-2021-37644,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-755,pypi,CVE-2021-37644,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-755,pypi,CVE-2021-37644,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-755,pypi,CVE-2021-37644,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-756,pypi,CVE-2021-37645,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-756,pypi,CVE-2021-37645,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-756,pypi,CVE-2021-37645,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-756,pypi,CVE-2021-37645,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-756,pypi,CVE-2021-37645,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-757,pypi,CVE-2021-37646,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-757,pypi,CVE-2021-37646,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-757,pypi,CVE-2021-37646,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-757,pypi,CVE-2021-37646,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-757,pypi,CVE-2021-37646,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-758,pypi,CVE-2021-37647,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-758,pypi,CVE-2021-37647,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-758,pypi,CVE-2021-37647,cpe:2.3:a:google:tensorflow:2.6.0:rc0:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-758,pypi,CVE-2021-37647,cpe:2.3:a:google:tensorflow:2.6.0:rc1:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-758,pypi,CVE-2021-37647,cpe:2.3:a:google:tensorflow:2.6.0:rc2:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-759,pypi,CVE-2021-37648,cpe:2.3:a:google:tensorflow:*:*:*:*:*:*:*:*
pkg:pypi/tensorflow-gpu,PYSEC-2021-759,pypi,CVE-2021-37648,cpe:2.3:a:google:tensorflow:2.5.0:*:*:*:*:*:*:*
